dt	dhsl	Mode	pCa
0.001	0	-2	6.27062
0.001	0	-2	6.27113
0.001	0	-2	6.27183
0.001	0	-2	6.27275
0.001	0	-2	6.27391
0.001	0	-2	6.27531
0.001	0	-2	6.27693
0.001	0	-2	6.27873
0.001	0	-2	6.28069
0.001	0	-2	6.28273
0.001	0	-2	6.2848
0.001	0	-2	6.28554
0.001	0	-2	6.28629
0.001	0	-2	6.28708
0.001	0	-2	6.28796
0.001	0	-2	6.28895
0.001	0	-2	6.29006
0.001	0	-2	6.29131
0.001	0	-2	6.29267
0.001	0	-2	6.29415
0.001	0	-2	6.2957
0.001	0	-2	6.29622
0.001	0	-2	6.29684
0.001	0	-2	6.29759
0.001	0	-2	6.2985
0.001	0	-2	6.2996
0.001	0	-2	6.30088
0.001	0	-2	6.30234
0.001	0	-2	6.30394
0.001	0	-2	6.30566
0.001	0	-2	6.30745
0.001	0	-2	6.30805
0.001	0	-2	6.3087
0.001	0	-2	6.30945
0.001	0	-2	6.31033
0.001	0	-2	6.31135
0.001	0	-2	6.31253
0.001	0	-2	6.31384
0.001	0	-2	6.31528
0.001	0	-2	6.31681
0.001	0	-2	6.31838
0.001	0	-2	6.31883
0.001	0	-2	6.31931
0.001	0	-2	6.31987
0.001	0	-2	6.32052
0.001	0	-2	6.32128
0.001	0	-2	6.32215
0.001	0	-2	6.32313
0.001	0	-2	6.32418
0.001	0	-2	6.32529
0.001	0	-2	6.3264
0.001	0	-2	6.32623
0.001	0	-2	6.32609
0.001	0	-2	6.32602
0.001	0	-2	6.32608
0.001	0	-2	6.32629
0.001	0	-2	6.32667
0.001	0	-2	6.32724
0.001	0	-2	6.32798
0.001	0	-2	6.32886
0.001	0	-2	6.32985
0.001	0	-2	6.3299
0.001	0	-2	6.33005
0.001	0	-2	6.33033
0.001	0	-2	6.33075
0.001	0	-2	6.33132
0.001	0	-2	6.33202
0.001	0	-2	6.33283
0.001	0	-2	6.33373
0.001	0	-2	6.33467
0.001	0	-2	6.33561
0.001	0	-2	6.3351
0.001	0	-2	6.33461
0.001	0	-2	6.33422
0.001	0	-2	6.334
0.001	0	-2	6.334
0.001	0	-2	6.33426
0.001	0	-2	6.3348
0.001	0	-2	6.33563
0.001	0	-2	6.33674
0.001	0	-2	6.3381
0.001	0	-2	6.33886
0.001	0	-2	6.33983
0.001	0	-2	6.34103
0.001	0	-2	6.34242
0.001	0	-2	6.34399
0.001	0	-2	6.34569
0.001	0	-2	6.34746
0.001	0	-2	6.34925
0.001	0	-2	6.35099
0.001	0	-2	6.35261
0.001	0	-2	6.35243
0.001	0	-2	6.35216
0.001	0	-2	6.35187
0.001	0	-2	6.35166
0.001	0	-2	6.35161
0.001	0	-2	6.35177
0.001	0	-2	6.3522
0.001	0	-2	6.35293
0.001	0	-2	6.35398
0.001	0	-2	6.35533
0.001	0	-2	6.3563
0.001	0	-2	6.35756
0.001	0	-2	6.3591
0.001	0	-2	6.3609
0.001	0	-2	6.36292
0.001	0	-2	6.36509
0.001	0	-2	6.36734
0.001	0	-2	6.36958
0.001	0	-2	6.37172
0.001	0	-2	6.37365
0.001	0	-2	6.37365
0.001	0	-2	6.37343
0.001	0	-2	6.37304
0.001	0	-2	6.37256
0.001	0	-2	6.37205
0.001	0	-2	6.37157
0.001	0	-2	6.37115
0.001	0	-2	6.37085
0.001	0	-2	6.37067
0.001	0	-2	6.37063
0.001	0	-2	6.36996
0.001	0	-2	6.36947
0.001	0	-2	6.36917
0.001	0	-2	6.36909
0.001	0	-2	6.36923
0.001	0	-2	6.36956
0.001	0	-2	6.37005
0.001	0	-2	6.37066
0.001	0	-2	6.37133
0.001	0	-2	6.37201
0.001	0	-2	6.3711
0.001	0	-2	6.37021
0.001	0	-2	6.36941
0.001	0	-2	6.36875
0.001	0	-2	6.36831
0.001	0	-2	6.36812
0.001	0	-2	6.36821
0.001	0	-2	6.36861
0.001	0	-2	6.36931
0.001	0	-2	6.37029
0.001	0	-2	6.37061
0.001	0	-2	6.37121
0.001	0	-2	6.37213
0.001	0	-2	6.37337
0.001	0	-2	6.37492
0.001	0	-2	6.37673
0.001	0	-2	6.37878
0.001	0	-2	6.38099
0.001	0	-2	6.38329
0.001	0	-2	6.3856
0.001	0	-2	6.38654
0.001	0	-2	6.38743
0.001	0	-2	6.3883
0.001	0	-2	6.38917
0.001	0	-2	6.39005
0.001	0	-2	6.39096
0.001	0	-2	6.39189
0.001	0	-2	6.39284
0.001	0	-2	6.39379
0.001	0	-2	6.39471
0.001	0	-2	6.39438
0.001	0	-2	6.39407
0.001	0	-2	6.39387
0.001	0	-2	6.39384
0.001	0	-2	6.39401
0.001	0	-2	6.39444
0.001	0	-2	6.39513
0.001	0	-2	6.39608
0.001	0	-2	6.39729
0.001	0	-2	6.39871
0.001	0	-2	6.39933
0.001	0	-2	6.40014
0.001	0	-2	6.40119
0.001	0	-2	6.40246
0.001	0	-2	6.40396
0.001	0	-2	6.40565
0.001	0	-2	6.40752
0.001	0	-2	6.40952
0.001	0	-2	6.41158
0.001	0	-2	6.41367
0.001	0	-2	6.41421
0.001	0	-2	6.41479
0.001	0	-2	6.41548
0.001	0	-2	6.41634
0.001	0	-2	6.41744
0.001	0	-2	6.41882
0.001	0	-2	6.4205
0.001	0	-2	6.4225
0.001	0	-2	6.4248
0.001	0	-2	6.42737
0.001	0	-2	6.42942
0.001	0	-2	6.43172
0.001	0	-2	6.43424
0.001	0	-2	6.43697
0.001	0	-2	6.43987
0.001	0	-2	6.44288
0.001	0	-2	6.44594
0.001	0	-2	6.44896
0.001	0	-2	6.45188
0.001	0	-2	6.45462
0.001	0	-2	6.45543
0.001	0	-2	6.45606
0.001	0	-2	6.45657
0.001	0	-2	6.45705
0.001	0	-2	6.45757
0.001	0	-2	6.45819
0.001	0	-2	6.45895
0.001	0	-2	6.4599
0.001	0	-2	6.46103
0.001	0	-2	6.46236
0.001	0	-2	6.46315
0.001	0	-2	6.46414
0.001	0	-2	6.46532
0.001	0	-2	6.46669
0.001	0	-2	6.46822
0.001	0	-2	6.46985
0.001	0	-2	6.47153
0.001	0	-2	6.47317
0.001	0	-2	6.4747
0.001	0	-2	6.47604
0.001	0	-2	6.47543
0.001	0	-2	6.47461
0.001	0	-2	6.47365
0.001	0	-2	6.47261
0.001	0	-2	6.47157
0.001	0	-2	6.47058
0.001	0	-2	6.46967
0.001	0	-2	6.46888
0.001	0	-2	6.46823
0.001	0	-2	6.4677
0.001	0	-2	6.46661
0.001	0	-2	6.46568
0.001	0	-2	6.46489
0.001	0	-2	6.46427
0.001	0	-2	6.46378
0.001	0	-2	6.46342
0.001	0	-2	6.46314
0.001	0	-2	6.46291
0.001	0	-2	6.46267
0.001	0	-2	6.46239
0.001	0	-2	6.46021
0.001	0	-2	6.45807
0.001	0	-2	6.4561
0.001	0	-2	6.45442
0.001	0	-2	6.45316
0.001	0	-2	6.4524
0.001	0	-2	6.45223
0.001	0	-2	6.4527
0.001	0	-2	6.45384
0.001	0	-2	6.45565
0.001	0	-2	6.45769
0.001	0	-2	6.46036
0.001	0	-2	6.46361
0.001	0	-2	6.46737
0.001	0	-2	6.47155
0.001	0	-2	6.47605
0.001	0	-2	6.48073
0.001	0	-2	6.48547
0.001	0	-2	6.49014
0.001	0	-2	6.4946
0.001	0	-2	6.49663
0.001	0	-2	6.49842
0.001	0	-2	6.50005
0.001	0	-2	6.50163
0.001	0	-2	6.50324
0.001	0	-2	6.50496
0.001	0	-2	6.50688
0.001	0	-2	6.50902
0.001	0	-2	6.51144
0.001	0	-2	6.51411
0.001	0	-2	6.51682
0.001	0	-2	6.51974
0.001	0	-2	6.52281
0.001	0	-2	6.52596
0.001	0	-2	6.52908
0.001	0	-2	6.53206
0.001	0	-2	6.53478
0.001	0	-2	6.53712
0.001	0	-2	6.53894
0.001	0	-2	6.54015
0.001	0	-2	6.53852
0.001	0	-2	6.53629
0.001	0	-2	6.53359
0.001	0	-2	6.53057
0.001	0	-2	6.52738
0.001	0	-2	6.52415
0.001	0	-2	6.52103
0.001	0	-2	6.51815
0.001	0	-2	6.51559
0.001	0	-2	6.51345
0.001	0	-2	6.51128
0.001	0	-2	6.50966
0.001	0	-2	6.50861
0.001	0	-2	6.50814
0.001	0	-2	6.50825
0.001	0	-2	6.50889
0.001	0	-2	6.50996
0.001	0	-2	6.51139
0.001	0	-2	6.51306
0.001	0	-2	6.51484
0.001	0	-2	6.51504
0.001	0	-2	6.51523
0.001	0	-2	6.51543
0.001	0	-2	6.51565
0.001	0	-2	6.51588
0.001	0	-2	6.51612
0.001	0	-2	6.51639
0.001	0	-2	6.51665
0.001	0	-2	6.51691
0.001	0	-2	6.51713
0.001	0	-2	6.51616
0.001	0	-2	6.51522
0.001	0	-2	6.51439
0.001	0	-2	6.51372
0.001	0	-2	6.51328
0.001	0	-2	6.5131
0.001	0	-2	6.51321
0.001	0	-2	6.51361
0.001	0	-2	6.51428
0.001	0	-2	6.5152
0.001	0	-2	6.51532
0.001	0	-2	6.51567
0.001	0	-2	6.51628
0.001	0	-2	6.51715
0.001	0	-2	6.51827
0.001	0	-2	6.51962
0.001	0	-2	6.52115
0.001	0	-2	6.52281
0.001	0	-2	6.52455
0.001	0	-2	6.52628
0.001	0	-2	6.52645
0.001	0	-2	6.5266
0.001	0	-2	6.52681
0.001	0	-2	6.52713
0.001	0	-2	6.52758
0.001	0	-2	6.52821
0.001	0	-2	6.52904
0.001	0	-2	6.53005
0.001	0	-2	6.53123
0.001	0	-2	6.53255
0.001	0	-2	6.53306
0.001	0	-2	6.53369
0.001	0	-2	6.53444
0.001	0	-2	6.5353
0.001	0	-2	6.53625
0.001	0	-2	6.53726
0.001	0	-2	6.53828
0.001	0	-2	6.53925
0.001	0	-2	6.5401
0.001	0	-2	6.54077
0.001	0	-2	6.53976
0.001	0	-2	6.53856
0.001	0	-2	6.53724
0.001	0	-2	6.53586
0.001	0	-2	6.53449
0.001	0	-2	6.53316
0.001	0	-2	6.53194
0.001	0	-2	6.53084
0.001	0	-2	6.52989
0.001	0	-2	6.5291
0.001	0	-2	6.52738
0.001	0	-2	6.52591
0.001	0	-2	6.52476
0.001	0	-2	6.524
0.001	0	-2	6.52366
0.001	0	-2	6.52377
0.001	0	-2	6.52433
0.001	0	-2	6.52532
0.001	0	-2	6.5267
0.001	0	-2	6.52842
0.001	0	-2	6.52921
0.001	0	-2	6.53031
0.001	0	-2	6.53171
0.001	0	-2	6.53343
0.001	0	-2	6.53546
0.001	0	-2	6.53776
0.001	0	-2	6.54029
0.001	0	-2	6.54299
0.001	0	-2	6.5458
0.001	0	-2	6.54865
0.001	0	-2	6.55021
0.001	0	-2	6.55175
0.001	0	-2	6.55329
0.001	0	-2	6.55485
0.001	0	-2	6.55644
0.001	0	-2	6.55805
0.001	0	-2	6.55969
0.001	0	-2	6.56133
0.001	0	-2	6.56294
0.001	0	-2	6.56449
0.001	0	-2	6.56469
0.001	0	-2	6.56485
0.001	0	-2	6.56505
0.001	0	-2	6.56533
0.001	0	-2	6.56573
0.001	0	-2	6.56627
0.001	0	-2	6.56697
0.001	0	-2	6.56782
0.001	0	-2	6.56879
0.001	0	-2	6.56985
0.001	0	-2	6.56995
0.001	0	-2	6.57012
0.001	0	-2	6.57038
0.001	0	-2	6.57074
0.001	0	-2	6.57118
0.001	0	-2	6.57169
0.001	0	-2	6.57226
0.001	0	-2	6.57285
0.001	0	-2	6.57341
0.001	0	-2	6.57392
0.001	0	-2	6.57269
0.001	0	-2	6.57147
0.001	0	-2	6.57036
0.001	0	-2	6.56946
0.001	0	-2	6.56887
0.001	0	-2	6.56865
0.001	0	-2	6.56885
0.001	0	-2	6.56949
0.001	0	-2	6.57059
0.001	0	-2	6.57211
0.001	0	-2	6.57344
0.001	0	-2	6.57514
0.001	0	-2	6.57717
0.001	0	-2	6.57947
0.001	0	-2	6.58197
0.001	0	-2	6.58457
0.001	0	-2	6.58718
0.001	0	-2	6.58969
0.001	0	-2	6.59199
0.001	0	-2	6.59399
0.001	0	-2	6.59362
0.001	0	-2	6.59295
0.001	0	-2	6.5921
0.001	0	-2	6.59118
0.001	0	-2	6.59032
0.001	0	-2	6.5896
0.001	0	-2	6.58914
0.001	0	-2	6.58899
0.001	0	-2	6.58922
0.001	0	-2	6.58984
0.001	0	-2	6.59049
0.001	0	-2	6.59155
0.001	0	-2	6.593
0.001	0	-2	6.59481
0.001	0	-2	6.59691
0.001	0	-2	6.59922
0.001	0	-2	6.60164
0.001	0	-2	6.60407
0.001	0	-2	6.60638
0.001	0	-2	6.60847
0.001	0	-2	6.60823
0.001	0	-2	6.60776
0.001	0	-2	6.60716
0.001	0	-2	6.60652
0.001	0	-2	6.60595
0.001	0	-2	6.60553
0.001	0	-2	6.60535
0.001	0	-2	6.60546
0.001	0	-2	6.60591
0.001	0	-2	6.60672
0.001	0	-2	6.60735
0.001	0	-2	6.60836
0.001	0	-2	6.60973
0.001	0	-2	6.61144
0.001	0	-2	6.61344
0.001	0	-2	6.61565
0.001	0	-2	6.61798
0.001	0	-2	6.62034
0.001	0	-2	6.62261
0.001	0	-2	6.62469
0.001	0	-2	6.62465
0.001	0	-2	6.62437
0.001	0	-2	6.62391
0.001	0	-2	6.62333
0.001	0	-2	6.6227
0.001	0	-2	6.62207
0.001	0	-2	6.6215
0.001	0	-2	6.62101
0.001	0	-2	6.62064
0.001	0	-2	6.62039
0.001	0	-2	6.61956
0.001	0	-2	6.61889
0.001	0	-2	6.61841
0.001	0	-2	6.61813
0.001	0	-2	6.61806
0.001	0	-2	6.61816
0.001	0	-2	6.61843
0.001	0	-2	6.61881
0.001	0	-2	6.61927
0.001	0	-2	6.61976
0.001	0	-2	6.61845
0.001	0	-2	6.61723
0.001	0	-2	6.61622
0.001	0	-2	6.61554
0.001	0	-2	6.61526
0.001	0	-2	6.61549
0.001	0	-2	6.61627
0.001	0	-2	6.61763
0.001	0	-2	6.61959
0.001	0	-2	6.62214
0.001	0	-2	6.62466
0.001	0	-2	6.6277
0.001	0	-2	6.63122
0.001	0	-2	6.63516
0.001	0	-2	6.63942
0.001	0	-2	6.64392
0.001	0	-2	6.64852
0.001	0	-2	6.65312
0.001	0	-2	6.65758
0.001	0	-2	6.66179
0.001	0	-2	6.66373
0.001	0	-2	6.66536
0.001	0	-2	6.66679
0.001	0	-2	6.66809
0.001	0	-2	6.66935
0.001	0	-2	6.67065
0.001	0	-2	6.67206
0.001	0	-2	6.67363
0.001	0	-2	6.6754
0.001	0	-2	6.67738
0.001	0	-2	6.67897
0.001	0	-2	6.68079
0.001	0	-2	6.68285
0.001	0	-2	6.68514
0.001	0	-2	6.6876
0.001	0	-2	6.69017
0.001	0	-2	6.69279
0.001	0	-2	6.69534
0.001	0	-2	6.69773
0.001	0	-2	6.69984
0.001	0	-2	6.69991
0.001	0	-2	6.69964
0.001	0	-2	6.69908
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
0.001	0	-2	6.72034
