dt	dhsl	Mode	pCa
0.0005	0	-2	6.63762
0.0005	0	-2	6.63835
0.0005	0	-2	6.63909
0.0005	0	-2	6.63919
0.0005	0	-2	6.63929
0.0005	0	-2	6.63940
0.0005	0	-2	6.63953
0.0005	0	-2	6.63967
0.0005	0	-2	6.63983
0.0005	0	-2	6.64002
0.0005	0	-2	6.64024
0.0005	0	-2	6.64050
0.0005	0	-2	6.64079
0.0005	0	-2	6.64112
0.0005	0	-2	6.64148
0.0005	0	-2	6.64189
0.0005	0	-2	6.64232
0.0005	0	-2	6.64279
0.0005	0	-2	6.64328
0.0005	0	-2	6.64380
0.0005	0	-2	6.64434
0.0005	0	-2	6.64489
0.0005	0	-2	6.64546
0.0005	0	-2	6.64542
0.0005	0	-2	6.64540
0.0005	0	-2	6.64539
0.0005	0	-2	6.64540
0.0005	0	-2	6.64544
0.0005	0	-2	6.64550
0.0005	0	-2	6.64559
0.0005	0	-2	6.64572
0.0005	0	-2	6.64588
0.0005	0	-2	6.64608
0.0005	0	-2	6.64632
0.0005	0	-2	6.64659
0.0005	0	-2	6.64689
0.0005	0	-2	6.64723
0.0005	0	-2	6.64760
0.0005	0	-2	6.64799
0.0005	0	-2	6.64839
0.0005	0	-2	6.64882
0.0005	0	-2	6.64925
0.0005	0	-2	6.64969
0.0005	0	-2	6.64948
0.0005	0	-2	6.64928
0.0005	0	-2	6.64910
0.0005	0	-2	6.64893
0.0005	0	-2	6.64878
0.0005	0	-2	6.64866
0.0005	0	-2	6.64858
0.0005	0	-2	6.64854
0.0005	0	-2	6.64854
0.0005	0	-2	6.64859
0.0005	0	-2	6.64868
0.0005	0	-2	6.64882
0.0005	0	-2	6.64902
0.0005	0	-2	6.64925
0.0005	0	-2	6.64954
0.0005	0	-2	6.64987
0.0005	0	-2	6.65023
0.0005	0	-2	6.65064
0.0005	0	-2	6.65107
0.0005	0	-2	6.65154
0.0005	0	-2	6.65139
0.0005	0	-2	6.65127
0.0005	0	-2	6.65118
0.0005	0	-2	6.65114
0.0005	0	-2	6.65114
0.0005	0	-2	6.65120
0.0005	0	-2	6.65131
0.0005	0	-2	6.65149
0.0005	0	-2	6.65173
0.0005	0	-2	6.65203
0.0005	0	-2	6.65240
0.0005	0	-2	6.65283
0.0005	0	-2	6.65332
0.0005	0	-2	6.65386
0.0005	0	-2	6.65447
0.0005	0	-2	6.65512
0.0005	0	-2	6.65581
0.0005	0	-2	6.65654
0.0005	0	-2	6.65729
0.0005	0	-2	6.65807
0.0005	0	-2	6.65832
0.0005	0	-2	6.65859
0.0005	0	-2	6.65887
0.0005	0	-2	6.65917
0.0005	0	-2	6.65949
0.0005	0	-2	6.65982
0.0005	0	-2	6.66017
0.0005	0	-2	6.66054
0.0005	0	-2	6.66092
0.0005	0	-2	6.66131
0.0005	0	-2	6.66172
0.0005	0	-2	6.66213
0.0005	0	-2	6.66254
0.0005	0	-2	6.66295
0.0005	0	-2	6.66335
0.0005	0	-2	6.66375
0.0005	0	-2	6.66412
0.0005	0	-2	6.66448
0.0005	0	-2	6.66482
0.0005	0	-2	6.66512
0.0005	0	-2	6.66458
0.0005	0	-2	6.66402
0.0005	0	-2	6.66345
0.0005	0	-2	6.66288
0.0005	0	-2	6.66234
0.0005	0	-2	6.66182
0.0005	0	-2	6.66135
0.0005	0	-2	6.66094
0.0005	0	-2	6.66059
0.0005	0	-2	6.66031
0.0005	0	-2	6.66012
0.0005	0	-2	6.66002
0.0005	0	-2	6.66002
0.0005	0	-2	6.66013
0.0005	0	-2	6.66033
0.0005	0	-2	6.66065
0.0005	0	-2	6.66107
0.0005	0	-2	6.66161
0.0005	0	-2	6.66224
0.0005	0	-2	6.66298
0.0005	0	-2	6.66348
0.0005	0	-2	6.66407
0.0005	0	-2	6.66477
0.0005	0	-2	6.66555
0.0005	0	-2	6.66643
0.0005	0	-2	6.66740
0.0005	0	-2	6.66845
0.0005	0	-2	6.66957
0.0005	0	-2	6.67077
0.0005	0	-2	6.67202
0.0005	0	-2	6.67332
0.0005	0	-2	6.67466
0.0005	0	-2	6.67603
0.0005	0	-2	6.67742
0.0005	0	-2	6.67881
0.0005	0	-2	6.68019
0.0005	0	-2	6.68156
0.0005	0	-2	6.68290
0.0005	0	-2	6.68419
0.0005	0	-2	6.68543
0.0005	0	-2	6.68561
0.0005	0	-2	6.68574
0.0005	0	-2	6.68584
0.0005	0	-2	6.68590
0.0005	0	-2	6.68595
0.0005	0	-2	6.68600
0.0005	0	-2	6.68607
0.0005	0	-2	6.68616
0.0005	0	-2	6.68629
0.0005	0	-2	6.68646
0.0005	0	-2	6.68670
0.0005	0	-2	6.68701
0.0005	0	-2	6.68740
0.0005	0	-2	6.68787
0.0005	0	-2	6.68843
0.0005	0	-2	6.68909
0.0005	0	-2	6.68985
0.0005	0	-2	6.69071
0.0005	0	-2	6.69167
0.0005	0	-2	6.69273
0.0005	0	-2	6.69368
0.0005	0	-2	6.69473
0.0005	0	-2	6.69586
0.0005	0	-2	6.69709
0.0005	0	-2	6.69841
0.0005	0	-2	6.69980
0.0005	0	-2	6.70127
0.0005	0	-2	6.70280
0.0005	0	-2	6.70438
0.0005	0	-2	6.70601
0.0005	0	-2	6.70767
0.0005	0	-2	6.70935
0.0005	0	-2	6.71103
0.0005	0	-2	6.71271
0.0005	0	-2	6.71436
0.0005	0	-2	6.71598
0.0005	0	-2	6.71755
0.0005	0	-2	6.71905
0.0005	0	-2	6.72048
0.0005	0	-2	6.72183
0.0005	0	-2	6.72202
0.0005	0	-2	6.72213
0.0005	0	-2	6.72217
0.0005	0	-2	6.72215
0.0005	0	-2	6.72208
0.0005	0	-2	6.72200
0.0005	0	-2	6.72190
0.0005	0	-2	6.72180
0.0005	0	-2	6.72172
0.0005	0	-2	6.72168
0.0005	0	-2	6.72169
0.0005	0	-2	6.72176
0.0005	0	-2	6.72190
0.0005	0	-2	6.72213
0.0005	0	-2	6.72245
0.0005	0	-2	6.72288
0.0005	0	-2	6.72342
0.0005	0	-2	6.72407
0.0005	0	-2	6.72485
0.0005	0	-2	6.72575
0.0005	0	-2	6.72650
0.0005	0	-2	6.72738
0.0005	0	-2	6.72840
0.0005	0	-2	6.72955
0.0005	0	-2	6.73083
0.0005	0	-2	6.73224
0.0005	0	-2	6.73378
0.0005	0	-2	6.73545
0.0005	0	-2	6.73723
0.0005	0	-2	6.73912
0.0005	0	-2	6.74111
0.0005	0	-2	6.74318
0.0005	0	-2	6.74533
0.0005	0	-2	6.74754
0.0005	0	-2	6.74980
0.0005	0	-2	6.75208
0.0005	0	-2	6.75438
0.0005	0	-2	6.75668
0.0005	0	-2	6.75896
0.0005	0	-2	6.76121
0.0005	0	-2	6.76257
0.0005	0	-2	6.76389
0.0005	0	-2	6.76516
0.0005	0	-2	6.76640
0.0005	0	-2	6.76759
0.0005	0	-2	6.76876
0.0005	0	-2	6.76990
0.0005	0	-2	6.77101
0.0005	0	-2	6.77211
0.0005	0	-2	6.77319
0.0005	0	-2	6.77425
0.0005	0	-2	6.77531
0.0005	0	-2	6.77636
0.0005	0	-2	6.77741
0.0005	0	-2	6.77846
0.0005	0	-2	6.77951
0.0005	0	-2	6.78056
0.0005	0	-2	6.78161
0.0005	0	-2	6.78268
0.0005	0	-2	6.78374
0.0005	0	-2	6.78419
0.0005	0	-2	6.78465
0.0005	0	-2	6.78515
0.0005	0	-2	6.78569
0.0005	0	-2	6.78629
0.0005	0	-2	6.78695
0.0005	0	-2	6.78769
0.0005	0	-2	6.78852
0.0005	0	-2	6.78944
0.0005	0	-2	6.79047
0.0005	0	-2	6.79159
0.0005	0	-2	6.79282
0.0005	0	-2	6.79416
0.0005	0	-2	6.79560
0.0005	0	-2	6.79715
0.0005	0	-2	6.79880
0.0005	0	-2	6.80054
0.0005	0	-2	6.80238
0.0005	0	-2	6.80429
